UniqueCount	AmbigCount
592	3
583	9
14769	221
6496	109
134	123
1299	152
29912	486
172	3
53	11
403	20
1012	18
1041	20
168	0
42	13635
692	14438
686	14882
0	0
0	0
0	0
12	1
0	318
0	310
2	322
2	317
0	327
0	332
0	323
0	215
0	154
10	208
0	215
0	215
0	215
1314	34
1	884
0	957
3	987
66	862
4	2652
1	4023
3	4023
0	4117
0	387
0	424
0	409
0	410
516	4
7	765
86	766
0	727
9	0
52	0
2	13
6	13
1	463
1	388
0	576
4	366
0	536
0	562
2	40
40	124
18	122
3	508
1	516
15	481
0	0
1412	20
28	324
0	324
31	33
6	33
8	0
0	0
676	20
6	0
0	0
0	0
1	0
25	0
0	134
616	637
293	635
0	8
1	5
0	6
0	19
3	23
4	0
0	4
0	4
0	18
0	18
0	15
124	0
14	0
68	1
9	95
0	154
0	155
0	145
23	116
0	41
0	41
0	41
0	110
5	0
0	0
13	142
0	0
0	0
0	11
11	11
19	1
4	102
0	169
0	169
0	0
14	1
13	21
8	23
93	1
61	0
0	3
0	3
75	3
0	370
3	589
9	589
15	131
0	427
8	378
1	445
0	444
0	453
0	0
2	51
2	51
0	0
13	0
268	28
1	49
5	59
0	62
9	0
0	189
0	189
89	1
0	0
0	0
0	0
1007	16
21	1191
0	2146
0	2183
0	2147
0	2114
0	2082
0	2120
19	0
2	138
5	188
0	1646
5	0
1	3
1	5
2	5
0	5
6	144
103	145
0	0
21	33
45	33
1	4
28	1818
0	1815
0	1820
0	1818
0	1820
0	126
13	128
0	84
2	79
0	0
15	0
96	1
1	0
2	82
0	82
0	2
3	0
1	718
0	709
50	683
1	4
0	4
22	5
0	1
0	2
5	0
1	7
0	0
0	0
4	54
2	5
2	0
0	18
0	18
0	0
917	1742
196	1875
0	0
0	0
0	55
7	55
3	12
3	12
0	0
5	0
0	0
0	0
10	844
52	895
11	933
6	330
24	330
18	0
0	2
0	2
0	2
0	2
1	0
5	0
5	0
0	0
0	17
0	0
0	0
0	0
14	9
109	1
18	19
7	57
1	89
84	86
455	86
31	0
0	2
0	2
89	146
0	2227
6	8
0	6
64	16
0	15
1	15
7	5
16	1432
0	2216
0	3496
23	3555
2	4150
0	4154
2	4154
0	9
0	0
0	141
9	165
400	4
36	46
0	3
0	0
90	923
48	952
62	1058
2	2476
0	2792
0	2689
34	2387
42	2731
0	13
0	76
0	76
28	148
0	0
0	0
0	0
0	0
5	0
0	4
27	98
0	2252
46	0
9	4
2	159
2	159
8	159
2	2094
4	17
52	0
0	11
1	11
1054	12
25	0
39	1
88	2
24	0
4	118
12	85
36	73
0	8
34	10
1	10
15	8
0	0
24	0
1317	23
51	0
50	490
0	578
0	464
0	0
18	0
102	75
14	75
0	5
0	5
115	2089
0	1745
11	2687
3	1
333	2348
2	47
3	23
2	29
14	389
0	390
10	391
0	23
2	18
0	13
0	15
0	28
0	26
0	16
0	24
2	21
0	13
574	2056
53	5
0	0
0	34
2	34
2	0
191	4
533	16
0	0
97	1
0	0
0	101
2	121
1	106
21	62
1	102
0	245
8	258
0	410
0	584
0	595
0	573
0	0
774	10
0	1
16	1
0	3
44	4
0	0
1	145
1	139
32	140
2	1779
209	2166
3	2203
1	2050
22	18
30	357
81	357
27	0
0	5
0	3
0	4
1	0
170	4
65	0
3	0
69	4
3	10
16	36
0	1115
49	1163
57	903
0	899
0	0
3	0
0	22
0	22
0	23
0	22
0	22
0	22
0	24
0	23
0	23
0	24
47	320
0	317
241	942
5	940
0	0
0	4
1	4
19	219
0	221
0	196
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	399
1	429
1	363
35	437
0	33
