UniqueCount	AmbigCount
1434	30
1349	24
35742	647
13100	285
275	196
3207	252
51708	1174
415	12
168	11
1278	34
2685	54
2021	39
405	8
11	19566
815	20840
722	21367
0	0
0	0
2	0
11	1
0	386
0	377
10	394
3	384
0	401
0	399
0	396
1	126
0	93
5	124
0	126
0	126
0	126
1708	49
4	1142
0	1238
3	1277
39	1108
5	2029
1	2815
7	2815
0	2903
0	440
0	482
0	461
0	441
496	13
11	1119
98	1119
0	1073
41	1
54	7
8	44
4	51
4	589
8	499
0	691
3	424
0	625
3	643
3	74
35	180
39	175
5	831
1	877
12	801
0	0
2217	79
43	433
0	432
47	86
12	87
14	0
0	0
1034	30
3	0
0	0
0	0
4	0
43	0
0	167
35	393
37	393
0	9
0	6
0	29
0	42
1	61
6	0
0	7
0	5
0	13
0	13
0	11
164	3
11	1
128	4
2	24
0	233
0	248
0	238
5	27
0	73
4	70
0	73
0	25
0	0
0	0
14	98
0	0
0	0
9	50
15	50
67	2
22	206
3	299
0	298
0	0
27	0
25	35
16	36
164	2
109	1
0	8
6	8
155	1
0	581
5	931
20	931
31	168
0	559
1	513
5	570
0	569
0	586
0	0
0	51
5	51
0	0
33	0
829	86
0	134
2	157
0	158
30	0
0	258
0	258
129	10
0	1
0	1
0	0
1047	14
48	1792
3	3186
0	3242
0	3189
0	3085
1	3028
0	3112
32	1
2	209
9	450
0	2854
1	0
5	4
1	6
2	6
0	6
5	242
183	244
0	1
22	34
65	34
1	12
154	2352
0	2355
0	2358
0	2358
0	2358
0	183
11	187
0	135
1	125
0	0
41	0
138	4
0	0
0	85
1	85
0	12
2	3
0	1192
0	1171
102	1116
1	12
3	2
15	3
1	0
0	12
5	0
0	5
0	0
0	0
0	26
0	4
0	0
0	9
0	6
0	0
1447	3320
734	3599
1	0
1	0
0	103
19	103
0	0
0	0
1	0
6	1
0	0
0	0
16	1166
28	1208
15	1284
10	423
36	423
39	0
0	3
0	2
0	3
0	3
0	0
3	0
4	0
1	0
5	9
0	0
0	0
0	0
1	17
140	5
13	14
11	61
0	80
63	80
649	162
30	0
0	1
0	1
222	307
0	3502
3	2
0	32
48	24
0	25
0	25
3	0
18	2055
1	3180
0	5497
26	5593
5	6335
0	6371
0	6371
0	10
0	0
0	90
6	94
631	14
34	21
1	14
0	0
99	1006
30	1021
